id;receita_codigo;receita_descricao;receita_data_ocorrencia;receita_valor;dia;mes;ano;valor_mes;valor_ano;valor_receita_ano;valor_receita_mes;valor_consolidado_mes;valor_consolidado_ano;codigo_conta_contabil;descricao_conta_contabil;data_atualizacao;valor_jan;valor_fev;valor_mar;valor_abr;valor_mai;valor_jun;valor_jul;valor_ago;valor_set;valor_out;valor_nov;valor_dez
525484;01112043103040000;IRRF- INATIVIO PAGO RPPS - ASPS;2016-01-01;101937.12;1;1;2016;0.00;101937.12;101937.12;0.00;0.00;101937.12;90012;IRRF- INATIVIO PAGO RPPS - ASPS;2018-03-26T10:17:52.141028;101937.12;101937.12;101937.12;101937.12;101937.12;101937.12;101937.12;101937.12;101937.12;101937.12;101937.12;101937.12
525485;01112043103040000;IRRF- INATIVIO PAGO RPPS - ASPS - ESTORNO;2016-01-01;-0.09;1;1;2016;0.00;-0.09;-0.09;0.00;0.00;-0.09;90895;IRRF- INATIVIO PAGO RPPS - ASPS - ESTORNO;2018-03-26T10:17:52.143861;-0.09;-0.09;-0.09;-0.09;-0.09;-0.09;-0.09;-0.09;-0.09;-0.09;-0.09;-0.09
525486;01112043105010000;IRRF- PENSION. PAGO C/ REC. RPPS -PRÓPRIO;2016-01-01;119382.85;1;1;2016;0.00;119382.85;119382.85;0.00;0.00;119382.85;90013;IRRF- PENSION. PAGO C/ REC. RPPS -PRÓPRIO;2018-03-26T10:17:52.146700;119382.85;119382.85;119382.85;119382.85;119382.85;119382.85;119382.85;119382.85;119382.85;119382.85;119382.85;119382.85
525487;01112043105020000;IRRF- IRRF- PENSION. PAGO C/ REC. RPPS - MDE;2016-01-01;49742.85;1;1;2016;0.00;49742.85;49742.85;0.00;0.00;49742.85;90014;IRRF- IRRF- PENSION. PAGO C/ REC. RPPS - MDE;2018-03-26T10:17:52.149624;49742.85;49742.85;49742.85;49742.85;49742.85;49742.85;49742.85;49742.85;49742.85;49742.85;49742.85;49742.85
525488;01112043105040000;IRRF- IRRF- PENSION. PAGO C/ REC. RPPS - ASPS;2016-01-01;29845.81;1;1;2016;0.00;29845.81;29845.81;0.00;0.00;29845.81;90015;IRRF- IRRF- PENSION. PAGO C/ REC. RPPS - ASPS;2018-03-26T10:17:52.152506;29845.81;29845.81;29845.81;29845.81;29845.81;29845.81;29845.81;29845.81;29845.81;29845.81;29845.81;29845.81
525489;01112043105040000;IRRF- PENSION. PAGO C/ REC. RPPS - ASPS - ESTORNO;2016-01-01;-0.10;1;1;2016;0.00;-0.10;-0.10;0.00;0.00;-0.10;90896;IRRF- PENSION. PAGO C/ REC. RPPS - ASPS - ESTORNO;2018-03-26T10:17:52.155382;-0.10;-0.10;-0.10;-0.10;-0.10;-0.10;-0.10;-0.10;-0.10;-0.10;-0.10;-0.10
525490;01112043106010000;IRRF- PREST.SERV. TERC. EXEC/IND - PRÓPRIO;2016-01-01;664069.52;1;1;2016;0.00;664069.52;664069.52;0.00;0.00;664069.52;90016;IRRF- PREST.SERV. TERC. EXEC/IND - PRÓPRIO;2018-03-26T10:17:52.158238;664069.52;664069.52;664069.52;664069.52;664069.52;664069.52;664069.52;664069.52;664069.52;664069.52;664069.52;664069.52
525491;01112043106020000;IRRF- PREST.SERV. TERC. EXEC/IND - MDE;2016-01-01;276695.64;1;1;2016;0.00;276695.64;276695.64;0.00;0.00;276695.64;90017;IRRF- PREST.SERV. TERC. EXEC/IND - MDE;2018-03-26T10:17:52.161129;276695.64;276695.64;276695.64;276695.64;276695.64;276695.64;276695.64;276695.64;276695.64;276695.64;276695.64;276695.64
525492;01112043106040000;IRRF- PREST.SERV. TERC. EXEC/IND - ASPS;2016-01-01;166018.65;1;1;2016;0.00;166018.65;166018.65;0.00;0.00;166018.65;90018;IRRF- PREST.SERV. TERC. EXEC/IND - ASPS;2018-03-26T10:17:52.163987;166018.65;166018.65;166018.65;166018.65;166018.65;166018.65;166018.65;166018.65;166018.65;166018.65;166018.65;166018.65
525493;01112043106040000;ESTORNO IRRF- PREST.SERV. TERC. EXEC/IND - ASPS;2016-01-01;-1.27;1;1;2016;0.00;-1.27;-1.27;0.00;0.00;-1.27;90429;ESTORNO IRRF- PREST.SERV. TERC. EXEC/IND - ASPS;2018-03-26T10:17:52.166956;-1.27;-1.27;-1.27;-1.27;-1.27;-1.27;-1.27;-1.27;-1.27;-1.27;-1.27;-1.27
525494;01112080001000000;ITBI - PROPRIO19;2016-01-01;8634515.53;1;1;2016;0.00;8634515.53;8634515.53;0.00;0.00;8634515.53;90019;ITBI - PROPRIO19;2018-03-26T10:17:52.169889;8634515.53;8634515.53;8634515.53;8634515.53;8634515.53;8634515.53;8634515.53;8634515.53;8634515.53;8634515.53;8634515.53;8634515.53
525495;01112080002000000;ITBI - MDE20;2016-01-01;3597714.81;1;1;2016;0.00;3597714.81;3597714.81;0.00;0.00;3597714.81;90020;ITBI - MDE20;2018-03-26T10:17:52.172802;3597714.81;3597714.81;3597714.81;3597714.81;3597714.81;3597714.81;3597714.81;3597714.81;3597714.81;3597714.81;3597714.81;3597714.81
525496;01112080004000000;ITBI - ASPS21;2016-01-01;2158642.98;1;1;2016;0.00;2158642.98;2158642.98;0.00;0.00;2158642.98;90021;ITBI - ASPS21;2018-03-26T10:17:52.175721;2158642.98;2158642.98;2158642.98;2158642.98;2158642.98;2158642.98;2158642.98;2158642.98;2158642.98;2158642.98;2158642.98;2158642.98
525497;01112080004000000;ITBI - ASPS21 - ESTORNO;2016-01-01;-14.10;1;1;2016;0.00;-14.10;-14.10;0.00;0.00;-14.10;90897;ITBI - ASPS21 - ESTORNO;2018-03-26T10:17:52.178635;-14.10;-14.10;-14.10;-14.10;-14.10;-14.10;-14.10;-14.10;-14.10;-14.10;-14.10;-14.10
525498;01113050101000000;ISSQN - PROPRIO22;2016-01-01;52694640.42;1;1;2016;0.00;52694640.42;52694640.42;0.00;0.00;52694640.42;90022;ISSQN - PROPRIO22;2018-03-26T10:17:52.181678;52694640.42;52694640.42;52694640.42;52694640.42;52694640.42;52694640.42;52694640.42;52694640.42;52694640.42;52694640.42;52694640.42;52694640.42
525499;01113050102000000;ISSQN - MDE23;2016-01-01;21956100.18;1;1;2016;0.00;21956100.18;21956100.18;0.00;0.00;21956100.18;90023;ISSQN - MDE23;2018-03-26T10:17:52.184678;21956100.18;21956100.18;21956100.18;21956100.18;21956100.18;21956100.18;21956100.18;21956100.18;21956100.18;21956100.18;21956100.18;21956100.18
525500;01113050104000000;ISSQN - ASPS24;2016-01-01;13173696.73;1;1;2016;0.00;13173696.73;13173696.73;0.00;0.00;13173696.73;90024;ISSQN - ASPS24;2018-03-26T10:17:52.187626;13173696.73;13173696.73;13173696.73;13173696.73;13173696.73;13173696.73;13173696.73;13173696.73;13173696.73;13173696.73;13173696.73;13173696.73
525501;01113050104000000;ISSQN - ASPS24 - ESTORNO;2016-01-01;-36.63;1;1;2016;0.00;-36.63;-36.63;0.00;0.00;-36.63;90898;ISSQN - ASPS24 - ESTORNO;2018-03-26T10:17:52.190457;-36.63;-36.63;-36.63;-36.63;-36.63;-36.63;-36.63;-36.63;-36.63;-36.63;-36.63;-36.63
525502;01121170100000000;TX LIC SANITARIA - DIF;2016-01-01;204.40;1;1;2016;0.00;204.40;204.40;0.00;0.00;204.40;1929;TX LIC SANITARIA - DIF;2018-03-26T10:17:52.193471;204.40;204.40;204.40;204.40;204.40;204.40;204.40;204.40;204.40;204.40;204.40;204.40
525503;01121170100000000;TX LIC SANITARIA PRECARIO LIBERACAO EVENTOS;2016-01-01;1752.00;1;1;2016;0.00;1752.00;1752.00;0.00;0.00;1752.00;2025;TX LIC SANITARIA PRECARIO LIBERACAO EVENTOS;2018-03-26T10:17:52.196488;1752.00;1752.00;1752.00;1752.00;1752.00;1752.00;1752.00;1752.00;1752.00;1752.00;1752.00;1752.00
525504;01121170100000000;TX LIC SANITARIA PRECARIO VENDA AMBULANTE;2016-01-01;1485.15;1;1;2016;0.00;1485.15;1485.15;0.00;0.00;1485.15;2027;TX LIC SANITARIA PRECARIO VENDA AMBULANTE;2018-03-26T10:17:52.199628;1485.15;1485.15;1485.15;1485.15;1485.15;1485.15;1485.15;1485.15;1485.15;1485.15;1485.15;1485.15
525505;01121170100000000;TX LIC SANITARIA PRECARIO VENDA AMBULANTE EVENTOS;2016-01-01;730.00;1;1;2016;0.00;730.00;730.00;0.00;0.00;730.00;2028;TX LIC SANITARIA PRECARIO VENDA AMBULANTE EVENTOS;2018-03-26T10:17:52.202499;730.00;730.00;730.00;730.00;730.00;730.00;730.00;730.00;730.00;730.00;730.00;730.00
525506;01121170100000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA 25;2016-01-01;1245073.29;1;1;2016;0.00;1245073.29;1245073.29;0.00;0.00;1245073.29;90025;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA 25;2018-03-26T10:17:52.205421;1245073.29;1245073.29;1245073.29;1245073.29;1245073.29;1245073.29;1245073.29;1245073.29;1245073.29;1245073.29;1245073.29;1245073.29
525507;01121210100000000;TX LIC AMBIENTAL SIMPLIFICADA;2016-01-01;377883.66;1;1;2016;0.00;377883.66;377883.66;0.00;0.00;377883.66;2029;TX LIC AMBIENTAL SIMPLIFICADA;2018-03-26T10:17:52.208502;377883.66;377883.66;377883.66;377883.66;377883.66;377883.66;377883.66;377883.66;377883.66;377883.66;377883.66;377883.66
525508;01121250000000000;TAXA DE LIC. P/ FUNC. DE ESTABELECIMENTO 27;2016-01-01;3486631.18;1;1;2016;0.00;3486631.18;3486631.18;0.00;0.00;3486631.18;90027;TAXA DE LIC. P/ FUNC. DE ESTABELECIMENTO 27;2018-03-26T10:17:52.211449;3486631.18;3486631.18;3486631.18;3486631.18;3486631.18;3486631.18;3486631.18;3486631.18;3486631.18;3486631.18;3486631.18;3486631.18
525509;01121260000000000;TX LIC PUBLICIDADE OUTDOOR - AREA PARTICULAR;2016-01-01;10402.50;1;1;2016;0.00;10402.50;10402.50;0.00;0.00;10402.50;2040;TX LIC PUBLICIDADE OUTDOOR - AREA PARTICULAR;2018-03-26T10:17:52.214518;10402.50;10402.50;10402.50;10402.50;10402.50;10402.50;10402.50;10402.50;10402.50;10402.50;10402.50;10402.50
525510;01121260000000000;TX LIC PUBLICIDADE TOLDO;2016-01-01;262.80;1;1;2016;0.00;262.80;262.80;0.00;0.00;262.80;2052;TX LIC PUBLICIDADE TOLDO;2018-03-26T10:17:52.217448;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80
525511;01121260000000000;TAXA DE PUBLICIDADE COMERCIAL 28;2016-01-01;725.68;1;1;2016;0.00;725.68;725.68;0.00;0.00;725.68;90028;TAXA DE PUBLICIDADE COMERCIAL 28;2018-03-26T10:17:52.220427;725.68;725.68;725.68;725.68;725.68;725.68;725.68;725.68;725.68;725.68;725.68;725.68
525512;01121270000000000;TX LIC APREENSAO E DEPOSITO TRANSP BENS - APREENSAO;2016-01-01;350.40;1;1;2016;0.00;350.40;350.40;0.00;0.00;350.40;2060;TX LIC APREENSAO E DEPOSITO TRANSP BENS - APREENSAO;2018-03-26T10:17:52.223300;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40
525513;01121270000000000;TX LIC APREENSAO E DEPOSITO TRANSP BENS - LIBERAÇAO;2016-01-01;525.60;1;1;2016;0.00;525.60;525.60;0.00;0.00;525.60;2061;TX LIC APREENSAO E DEPOSITO TRANSP BENS - LIBERAÇAO;2018-03-26T10:17:52.226083;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60
525514;01121270000000000;TAXA DE APREENSÃO E DEPOSITO 29;2016-01-01;187956.26;1;1;2016;0.00;187956.26;187956.26;0.00;0.00;187956.26;90029;TAXA DE APREENSÃO E DEPOSITO 29;2018-03-26T10:17:52.228929;187956.26;187956.26;187956.26;187956.26;187956.26;187956.26;187956.26;187956.26;187956.26;187956.26;187956.26;187956.26
525515;01121280000000000;TAXA DE FUNC. DE ESTABELECIMENTO EM HORÁRIO ESPECIAL 30;2016-01-01;8398.39;1;1;2016;0.00;8398.39;8398.39;0.00;0.00;8398.39;90030;TAXA DE FUNC. DE ESTABELECIMENTO EM HORÁRIO ESPECIAL 30;2018-03-26T10:17:52.232002;8398.39;8398.39;8398.39;8398.39;8398.39;8398.39;8398.39;8398.39;8398.39;8398.39;8398.39;8398.39
525516;01121290100000000;TAXA DE LICENÇA PARA EXECUÇÃO DE OBRAS - FONTE 6070;2016-01-01;343272.58;1;1;2016;0.00;343272.58;343272.58;0.00;0.00;343272.58;2477;TAXA DE LICENÇA PARA EXECUÇÃO DE OBRAS - FONTE 6070;2018-03-26T10:17:52.234833;343272.58;343272.58;343272.58;343272.58;343272.58;343272.58;343272.58;343272.58;343272.58;343272.58;343272.58;343272.58
525517;01121290200000000;TX LIC EXECUCAO OBRA;2016-01-01;478631.60;1;1;2016;0.00;478631.60;478631.60;0.00;0.00;478631.60;23;TX LIC EXECUCAO OBRA;2018-03-26T10:17:52.237710;478631.60;478631.60;478631.60;478631.60;478631.60;478631.60;478631.60;478631.60;478631.60;478631.60;478631.60;478631.60
525518;01121290200000000;TX LIC EXECUCAO OBRA - DEMOLICAO;2016-01-01;1600.49;1;1;2016;0.00;1600.49;1600.49;0.00;0.00;1600.49;2070;TX LIC EXECUCAO OBRA - DEMOLICAO;2018-03-26T10:17:52.240549;1600.49;1600.49;1600.49;1600.49;1600.49;1600.49;1600.49;1600.49;1600.49;1600.49;1600.49;1600.49
525519;01121290200000000;TAXA DE LICENÇA PARA EXECUÇÃO 31;2016-01-01;481821.90;1;1;2016;0.00;481821.90;481821.90;0.00;0.00;481821.90;90031;TAXA DE LICENÇA PARA EXECUÇÃO 31;2018-03-26T10:17:52.243406;481821.90;481821.90;481821.90;481821.90;481821.90;481821.90;481821.90;481821.90;481821.90;481821.90;481821.90;481821.90
525520;01121300000000000;TX LIC TRANSP MOTOTAXI EXCLUSAO PONTOS TRANSPORTE;2016-01-01;43.80;1;1;2016;0.00;43.80;43.80;0.00;0.00;43.80;2086;TX LIC TRANSP MOTOTAXI EXCLUSAO PONTOS TRANSPORTE;2018-03-26T10:17:52.246311;43.80;43.80;43.80;43.80;43.80;43.80;43.80;43.80;43.80;43.80;43.80;43.80
525521;01121300000000000;TX LIC TRANSP MOTOTAXI RENOVACAO PERMISSAO;2016-01-01;262.80;1;1;2016;0.00;262.80;262.80;0.00;0.00;262.80;2087;TX LIC TRANSP MOTOTAXI RENOVACAO PERMISSAO;2018-03-26T10:17:52.249152;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80;262.80
525522;01121300000000000;TX LIC TRANSP TAXI RENOVACAO PERMISSAO;2016-01-01;7241.60;1;1;2016;0.00;7241.60;7241.60;0.00;0.00;7241.60;2099;TX LIC TRANSP TAXI RENOVACAO PERMISSAO;2018-03-26T10:17:52.251986;7241.60;7241.60;7241.60;7241.60;7241.60;7241.60;7241.60;7241.60;7241.60;7241.60;7241.60;7241.60
525523;01121300000000000;TAXA DE AUTORIZAÇÃO DE FUNCIONAMENTO DE TRANSPORTE 32;2016-01-01;10179.50;1;1;2016;0.00;10179.50;10179.50;0.00;0.00;10179.50;90032;TAXA DE AUTORIZAÇÃO DE FUNCIONAMENTO DE TRANSPORTE 32;2018-03-26T10:17:52.254892;10179.50;10179.50;10179.50;10179.50;10179.50;10179.50;10179.50;10179.50;10179.50;10179.50;10179.50;10179.50
525524;01121310100000000;TX LIC OCUP LOGRADOURO CIRCOS;2016-01-01;4363.08;1;1;2016;0.00;4363.08;4363.08;0.00;0.00;4363.08;2105;TX LIC OCUP LOGRADOURO CIRCOS;2018-03-26T10:17:52.257815;4363.08;4363.08;4363.08;4363.08;4363.08;4363.08;4363.08;4363.08;4363.08;4363.08;4363.08;4363.08
525525;01121310100000000;TX LIC OCUP LOGRADOURO SHOW;2016-01-01;14807.33;1;1;2016;0.00;14807.33;14807.33;0.00;0.00;14807.33;2111;TX LIC OCUP LOGRADOURO SHOW;2018-03-26T10:17:52.260663;14807.33;14807.33;14807.33;14807.33;14807.33;14807.33;14807.33;14807.33;14807.33;14807.33;14807.33;14807.33
525526;01121310100000000;TX LIC OCUP LOGRADOURO VEICULOS EM FEIRAS;2016-01-01;525.60;1;1;2016;0.00;525.60;525.60;0.00;0.00;525.60;2114;TX LIC OCUP LOGRADOURO VEICULOS EM FEIRAS;2018-03-26T10:17:52.263524;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60
525527;01121310100000000;TX LIC OCUP LOGRADOURO VEICULOS EM GERAL;2016-01-01;525.60;1;1;2016;0.00;525.60;525.60;0.00;0.00;525.60;2115;TX LIC OCUP LOGRADOURO VEICULOS EM GERAL;2018-03-26T10:17:52.266421;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60;525.60
525528;01121310100000000;TAXA DE UTILIZAÇÃO DE AREA DE DOMINIO PUBLICO 33;2016-01-01;30838.57;1;1;2016;0.00;30838.57;30838.57;0.00;0.00;30838.57;90033;TAXA DE UTILIZAÇÃO DE AREA DE DOMINIO PUBLICO 33;2018-03-26T10:17:52.269252;30838.57;30838.57;30838.57;30838.57;30838.57;30838.57;30838.57;30838.57;30838.57;30838.57;30838.57;30838.57
525529;01121320100000000;Taxa de Aprovação do Projeto d34;2016-01-01;727266.36;1;1;2016;0.00;727266.36;727266.36;0.00;0.00;727266.36;90034;Taxa de Aprovação do Projeto d34;2018-03-26T10:17:52.272119;727266.36;727266.36;727266.36;727266.36;727266.36;727266.36;727266.36;727266.36;727266.36;727266.36;727266.36;727266.36
525530;01121350100000000;TX LIC REMEMBRAMENTO;2016-01-01;253.93;1;1;2016;0.00;253.93;253.93;0.00;0.00;253.93;44;TX LIC REMEMBRAMENTO;2018-03-26T10:17:52.274978;253.93;253.93;253.93;253.93;253.93;253.93;253.93;253.93;253.93;253.93;253.93;253.93
525531;01121350100000000;TX LIC LOTEAMENTO EXAME PROJETO DE LOTEAMENTO;2016-01-01;204775.52;1;1;2016;0.00;204775.52;204775.52;0.00;0.00;204775.52;236;TX LIC LOTEAMENTO EXAME PROJETO DE LOTEAMENTO;2018-03-26T10:17:52.277762;204775.52;204775.52;204775.52;204775.52;204775.52;204775.52;204775.52;204775.52;204775.52;204775.52;204775.52;204775.52
525532;01121350100000000;TX LIC LOTEAMENTO CANTEIRO DE OBRAS;2016-01-01;1524.09;1;1;2016;0.00;1524.09;1524.09;0.00;0.00;1524.09;2116;TX LIC LOTEAMENTO CANTEIRO DE OBRAS;2018-03-26T10:17:52.280403;1524.09;1524.09;1524.09;1524.09;1524.09;1524.09;1524.09;1524.09;1524.09;1524.09;1524.09;1524.09
525533;01121350100000000;TX LIC EXECUCAO LOTEAMENTO DIRETRIZES - INICIAL;2016-01-01;5962.96;1;1;2016;0.00;5962.96;5962.96;0.00;0.00;5962.96;2118;TX LIC EXECUCAO LOTEAMENTO DIRETRIZES - INICIAL;2018-03-26T10:17:52.283305;5962.96;5962.96;5962.96;5962.96;5962.96;5962.96;5962.96;5962.96;5962.96;5962.96;5962.96;5962.96
525534;01121350100000000;TX LIC REMANEJAMENTO/DESMEMBRAMENTO AREAS;2016-01-01;92672.87;1;1;2016;0.00;92672.87;92672.87;0.00;0.00;92672.87;2120;TX LIC REMANEJAMENTO/DESMEMBRAMENTO AREAS;2018-03-26T10:17:52.286170;92672.87;92672.87;92672.87;92672.87;92672.87;92672.87;92672.87;92672.87;92672.87;92672.87;92672.87;92672.87
525535;01121350100000000;TX LIC REMANEJAMENTO/DESMEMBRAMENTO GLEBAS;2016-01-01;407.71;1;1;2016;0.00;407.71;407.71;0.00;0.00;407.71;2121;TX LIC REMANEJAMENTO/DESMEMBRAMENTO GLEBAS;2018-03-26T10:17:52.289025;407.71;407.71;407.71;407.71;407.71;407.71;407.71;407.71;407.71;407.71;407.71;407.71
525536;01121350100000000;TAXA DE ALINHAMENTO E NIVELAME 35 - FONTE 6070;2016-01-01;1869.56;1;1;2016;0.00;1869.56;1869.56;0.00;0.00;1869.56;2479;TAXA DE ALINHAMENTO E NIVELAME 35 - FONTE 6070;2018-03-26T10:17:52.291869;1869.56;1869.56;1869.56;1869.56;1869.56;1869.56;1869.56;1869.56;1869.56;1869.56;1869.56;1869.56
525537;01121990100000000;TX LIC COM LOGRADOURO AMBULANTE - ALIMENTACAO;2016-01-01;350.40;1;1;2016;0.00;350.40;350.40;0.00;0.00;350.40;2175;TX LIC COM LOGRADOURO AMBULANTE - ALIMENTACAO;2018-03-26T10:17:52.294836;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40;350.40
525538;01121990100000000;OUTRAS TAXAS PELO EXÉRCICIO DO PODER DE POLÍCIA;2016-01-01;42611.34;1;1;2016;0.00;42611.34;42611.34;0.00;0.00;42611.34;2274;OUTRAS TAXAS PELO EXÉRCICIO DO PODER DE POLÍCIA;2018-03-26T10:17:52.297742;42611.34;42611.34;42611.34;42611.34;42611.34;42611.34;42611.34;42611.34;42611.34;42611.34;42611.34;42611.34
525539;01121990100000000;OUTRAS TAXAS PELO EXÉRCICIO DO PODER DE POLÍCIA ESTORNO;2016-01-01;-1255.60;1;1;2016;0.00;-1255.60;-1255.60;0.00;0.00;-1255.60;90811;OUTRAS TAXAS PELO EXÉRCICIO DO PODER DE POLÍCIA ESTORNO;2018-03-26T10:17:52.300707;-1255.60;-1255.60;-1255.60;-1255.60;-1255.60;-1255.60;-1255.60;-1255.60;-1255.60;-1255.60;-1255.60;-1255.60
525540;01121990200000000;TX LIC DIVERTIMENTO CIRCOS;2016-01-01;30278.40;1;1;2016;0.00;30278.40;30278.40;0.00;0.00;30278.40;2195;TX LIC DIVERTIMENTO CIRCOS;2018-03-26T10:17:52.303659;30278.40;30278.40;30278.40;30278.40;30278.40;30278.40;30278.40;30278.40;30278.40;30278.40;30278.40;30278.40
525541;01121990200000000;TX LIC DIVERTIMENTO FESTEJOS;2016-01-01;5256.00;1;1;2016;0.00;5256.00;5256.00;0.00;0.00;5256.00;2196;TX LIC DIVERTIMENTO FESTEJOS;2018-03-26T10:17:52.306519;5256.00;5256.00;5256.00;5256.00;5256.00;5256.00;5256.00;5256.00;5256.00;5256.00;5256.00;5256.00
525542;01121990200000000;TX LIC DIVERTIMENTO SHOW;2016-01-01;438.00;1;1;2016;0.00;438.00;438.00;0.00;0.00;438.00;2199;TX LIC DIVERTIMENTO SHOW;2018-03-26T10:17:52.309381;438.00;438.00;438.00;438.00;438.00;438.00;438.00;438.00;438.00;438.00;438.00;438.00
525543;01121990300000000;TX LIC TRANSITO CARREATA;2016-01-01;5676.04;1;1;2016;0.00;5676.04;5676.04;0.00;0.00;5676.04;2202;TX LIC TRANSITO CARREATA;2018-03-26T10:17:52.312223;5676.04;5676.04;5676.04;5676.04;5676.04;5676.04;5676.04;5676.04;5676.04;5676.04;5676.04;5676.04
525544;01121990300000000;TX LIC TRANSITO INTERDICAO EVENTOS;2016-01-01;13373.60;1;1;2016;0.00;13373.60;13373.60;0.00;0.00;13373.60;2203;TX LIC TRANSITO INTERDICAO EVENTOS;2018-03-26T10:17:52.315549;13373.60;13373.60;13373.60;13373.60;13373.60;13373.60;13373.60;13373.60;13373.60;13373.60;13373.60;13373.60
525545;01121990300000000;TX LIC TRANSITO OBRAS EM VIAS PUBLICAS;2016-01-01;6307.20;1;1;2016;0.00;6307.20;6307.20;0.00;0.00;6307.20;2204;TX LIC TRANSITO OBRAS EM VIAS PUBLICAS;2018-03-26T10:17:52.318499;6307.20;6307.20;6307.20;6307.20;6307.20;6307.20;6307.20;6307.20;6307.20;6307.20;6307.20;6307.20
525546;01121990300000000;TX LIC TRANSITO REMOCAO E REBOQUE VEICULOS;2016-01-01;65406.50;1;1;2016;0.00;65406.50;65406.50;0.00;0.00;65406.50;2205;TX LIC TRANSITO REMOCAO E REBOQUE VEICULOS;2018-03-26T10:17:52.321399;65406.50;65406.50;65406.50;65406.50;65406.50;65406.50;65406.50;65406.50;65406.50;65406.50;65406.50;65406.50
525547;01121990300000000;TX LIC TRANSITO UTILIZACAO ESTACIONAMENTO PUBLICO;2016-01-01;6570.00;1;1;2016;0.00;6570.00;6570.00;0.00;0.00;6570.00;2208;TX LIC TRANSITO UTILIZACAO ESTACIONAMENTO PUBLICO;2018-03-26T10:17:52.324345;6570.00;6570.00;6570.00;6570.00;6570.00;6570.00;6570.00;6570.00;6570.00;6570.00;6570.00;6570.00
525548;01122210000000000;TAXAS DE SERVIÇOS CADASTRAIS;2016-01-01;176682.38;1;1;2016;0.00;176682.38;176682.38;0.00;0.00;176682.38;1510;TAXAS DE SERVIÇOS CADASTRAIS;2018-03-26T10:17:52.327215;176682.38;176682.38;176682.38;176682.38;176682.38;176682.38;176682.38;176682.38;176682.38;176682.38;176682.38;176682.38
525549;01122210000000000;TX FINAN CERTIDAO CADASTRAMENTO;2016-01-01;321.20;1;1;2016;0.00;321.20;321.20;0.00;0.00;321.20;2126;TX FINAN CERTIDAO CADASTRAMENTO;2018-03-26T10:17:52.330114;321.20;321.20;321.20;321.20;321.20;321.20;321.20;321.20;321.20;321.20;321.20;321.20
525550;01122210000000000;TX FINAN INSCRICAO/ALTERACAO CAD IMOBILIARIO;2016-01-01;79.50;1;1;2016;0.00;79.50;79.50;0.00;0.00;79.50;2127;TX FINAN INSCRICAO/ALTERACAO CAD IMOBILIARIO;2018-03-26T10:17:52.333000;79.50;79.50;79.50;79.50;79.50;79.50;79.50;79.50;79.50;79.50;79.50;79.50
525551;01122290000000000;EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS;2016-01-01;635368.36;1;1;2016;0.00;635368.36;635368.36;0.00;0.00;635368.36;1511;EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS;2018-03-26T10:17:52.335866;635368.36;635368.36;635368.36;635368.36;635368.36;635368.36;635368.36;635368.36;635368.36;635368.36;635368.36;635368.36
525552;01122900100000000;TAXA DE LIMPEZA PUBLICA 38;2016-01-01;8.41;1;1;2016;0.00;8.41;8.41;0.00;0.00;8.41;90038;TAXA DE LIMPEZA PUBLICA 38;2018-03-26T10:17:52.338781;8.41;8.41;8.41;8.41;8.41;8.41;8.41;8.41;8.41;8.41;8.41;8.41
525553;01122900200000000;TAXA DE CONSERVAÇÃO VIAS E LOGRADOUROS 39;2016-01-01;0.48;1;1;2016;0.00;0.48;0.48;0.00;0.00;0.48;90039;TAXA DE CONSERVAÇÃO VIAS E LOGRADOUROS 39;2018-03-26T10:17:52.341772;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48
525554;01122900300000000;TX SERV URBANOS;2016-01-01;2.14;1;1;2016;0.00;2.14;2.14;0.00;0.00;2.14;2;TX SERV URBANOS;2018-03-26T10:17:52.344625;2.14;2.14;2.14;2.14;2.14;2.14;2.14;2.14;2.14;2.14;2.14;2.14
525555;01122900300000000;RECEITA DIVIDA ATIVA - TAXA NAO AJU;2016-01-01;11012.64;1;1;2016;0.00;11012.64;11012.64;0.00;0.00;11012.64;203;RECEITA DIVIDA ATIVA - TAXA NAO AJU;2018-03-26T10:17:52.347576;11012.64;11012.64;11012.64;11012.64;11012.64;11012.64;11012.64;11012.64;11012.64;11012.64;11012.64;11012.64
525556;01122900300000000;TX SERV URBANOS DIF;2016-01-01;409.98;1;1;2016;0.00;409.98;409.98;0.00;0.00;409.98;279;TX SERV URBANOS DIF;2018-03-26T10:17:52.350606;409.98;409.98;409.98;409.98;409.98;409.98;409.98;409.98;409.98;409.98;409.98;409.98
